Section,X,Y,Z
Section-{11},6.18,41.21,0
Section-{11},13.98,40.08,0
Section-{11},57.72,64.9,0
Section-{11},57.56,63.58,0
Section-{11},58.23,60.99,0
Section-{11},60.16,57.67,0
Section-{11},58.9,68,0
Section-{11},10.55,37.68,0
Section-{11},24.06,35.36,0
Section-{11},12.01,46.07,0
Section-{11},9.68,51.38,0
Section-{11},7.32,51.08,0
Section-{11},6.14,41.36,0
Section-{11},7.28,39.01,0
Section-{11},9.72,37.75,0
Section-{11},6.22,40.91,0
Section-{11},23.43,35.38,0
Section-{11},22.48,35.37,0
Section-{11},9.17,51.14,0
Section-{11},6.42,40.32,0
Section-{11},59.25,58.7,0
Section-{11},8.35,38.19,0
Section-{11},22.09,35.4,0
Section-{11},11.81,37.99,0
Section-{11},9.84,37.78,0
Section-{11},10.43,51.67,0
Section-{11},25.28,41.18,0
Section-{11},11.02,37.75,0
Section-{11},60.94,57,0
Section-{11},6.22,40.76,0
Section-{11},58.03,60.86,0
Section-{11},12.99,45.59,0
Section-{11},59.65,58.15,0
Section-{11},58.58,59.73,0
Section-{11},6.69,39.8,0
Section-{11},7.13,39.17,0
Section-{11},57.6,64.01,0
Section-{11},6.5,40.23,0
Section-{11},7.2,39.1,0
Section-{11},57.64,62.38,0
Section-{11},8.74,38.05,0
Section-{11},21.3,35.42,0
Section-{11},12.52,38.42,0
Section-{11},6.26,40.68,0
Section-{11},59.72,58.02,0
Section-{11},24.8,40.78,0
Section-{11},8.78,51.03,0
Section-{11},58.74,59.37,0
Section-{11},25.31,38.46,0
Section-{11},57.99,60.99,0
Section-{11},21.81,35.39,0
Section-{11},57.8,61.83,0
Section-{11},57.68,64.66,0
Section-{11},61.93,56.42,0
Section-{11},58.58,67.41,0
Section-{11},8.07,50.7,0
Section-{11},58.39,60.02,0
Section-{11},22.2,35.39,0
Section-{11},12.6,38.33,0
Section-{11},9.06,37.93,0
Section-{11},21.65,35.39,0
Section-{11},58.31,66.84,0
Section-{11},8.39,37.97,0
Section-{11},57.6,63.08,0
Section-{11},60.31,57.5,0
Section-{11},61.22,56.84,0
Section-{11},8.86,38.03,0
Section-{11},11.18,37.83,0
Section-{11},25.35,38.35,0
Section-{11},6.18,41.04,0
Section-{11},24.8,40.96,0
Section-{11},58.15,60.51,0
Section-{11},60.75,57.16,0
Section-{11},9.33,51.27,0
Section-{11},6.65,39.9,0
Section-{11},11.61,37.92,0
Section-{11},24.33,35.35,0
Section-{11},9.29,37.86,0
Section-{11},11.38,52.08,0
Section-{11},7.4,50.88,0
Section-{11},10.75,37.75,0
Section-{11},21.57,35.41,0
Section-{11},9.88,37.58,0
Section-{11},59.09,58.86,0
Section-{11},8.66,38.07,0
Section-{11},59.02,58.99,0
Section-{11},6.81,39.64,0
Section-{11},10.08,37.73,0
Section-{11},11.14,51.99,0
Section-{11},12.32,38.16,0
Section-{11},60.71,57.27,0
Section-{11},25.35,40.07,0
Section-{11},6.73,39.7,0
Section-{11},23.15,35.35,0
Section-{11},62.01,56.35,0
Section-{11},58.15,66.46,0
Section-{11},58.5,59.81,0
Section-{11},58.23,60.37,0
Section-{11},14.41,44.1,0
Section-{11},61.69,56.53,0
Section-{11},8.62,50.9,0
Section-{11},57.95,61.13,0
Section-{11},58.46,59.94,0
Section-{11},11.54,52.12,0
Section-{11},6.61,40.02,0
Section-{11},6.34,40.58,0
Section-{11},11.77,38.03,0
Section-{11},6.1,42.39,0
Section-{11},6.5,40.11,0
Section-{11},57.87,61.34,0
Section-{11},25.08,35.35,0
Section-{11},57.72,62.12,0
Section-{11},24.76,41.04,0
Section-{11},6.14,40.13,0
Section-{11},59.88,57.86,0
Section-{11},57.76,65.13,0
Section-{11},7.64,38.37,0
Section-{11},60.08,57.7,0
Section-{11},57.68,62.62,0
Section-{11},59.37,58.49,0
Section-{11},12.28,52.43,0
Section-{11},11.97,38.03,0
Section-{11},58.86,59.16,0
Section-{11},61.42,56.71,0
Section-{11},12.83,38.46,0
Section-{11},58.66,59.58,0
Section-{11},10.24,37.57,0
Section-{11},6.1,41.81,0
Section-{11},7.52,50.69,0
Section-{11},8.98,37.95,0
Section-{11},58.35,60.16,0
Section-{11},23.94,35.38,0
Section-{11},8.07,38.37,0
Section-{11},13.31,38.77,0
Section-{11},8.46,38.15,0
Section-{11},7.91,38.48,0
Section-{11},58.15,60.63,0
Section-{11},6.1,42.2,0
Section-{11},7.05,39.26,0
Section-{11},58.94,59.03,0
Section-{11},58.07,60.77,0
Section-{11},21.97,35.38,0
Section-{11},59.53,58.31,0
Section-{11},6.1,41.5,0
Section-{11},57.76,61.98,0
Section-{11},7.17,51.24,0
Section-{11},60.47,57.39,0
Section-{11},6.38,40.44,0
Section-{11},57.6,63.82,0
Section-{11},14.68,43.39,0
Section-{11},60.24,57.57,0
Section-{11},11.93,52.32,0
Section-{11},22.6,35.35,0
Section-{11},25.35,40.17,0
Section-{11},61.1,56.87,0
Section-{11},57.6,64.24,0
Section-{11},6.14,42.59,0
Section-{11},13.07,38.64,0
Section-{11},11.26,37.8,0
Section-{11},8.27,38.26,0
Section-{11},58.31,60.25,0
Section-{11},70.47,57.01,0
Section-{11},63.11,55.94,0
Section-{11},64.84,55.57,0
Section-{11},62.76,56.02,0
Section-{11},66.93,55.63,0
Section-{11},64.45,55.61,0
Section-{11},63.03,55.97,0
Section-{11},66.14,55.52,0
Section-{11},64.33,55.63,0
Section-{11},63.23,55.9,0
Section-{11},62.2,56.28,0
Section-{11},65.55,55.53,0
Section-{11},68.03,55.92,0
Section-{11},70.35,57.03,0
Section-{11},62.68,56.06,0
Section-{11},68.58,56.1,0
Section-{11},68.15,55.94,0
Section-{11},65.28,55.54,0
Section-{11},62.44,56.17,0
Section-{11},65,55.54,0
Section-{11},65.71,55.55,0
Section-{11},67.64,55.77,0
Section-{11},65.39,55.5,0
Section-{11},64.68,55.56,0
Section-{11},66.3,55.58,0
Section-{11},67.76,55.79,0
Section-{11},62.13,56.31,0
Section-{11},63.82,55.7,0
Section-{11},69.8,56.72,0
Section-{11},63.94,55.68,0
Section-{11},64.06,55.7,0
Section-{11},70.04,56.81,0
Section-{11},63.66,55.74,0
Section-{11},64.21,55.66,0
Section-{11},63.58,55.81,0
Section-{11},67.48,55.74,0
Section-{11},66.81,55.61,0
,,,
Section-{12},8.19,39.1,0
Section-{12},8.31,39.08,0
Section-{12},7.8,39.33,0
Section-{12},3.86,49.69,0
Section-{12},3.86,48.63,0
Section-{12},0.98,37.18,0
Section-{12},3.9,49.86,0
Section-{12},3.58,38.6,0
Section-{12},9.69,38.71,0
Section-{12},3.9,48.15,0
Section-{12},3.82,50.97,0
Section-{12},3.9,38.37,0
Section-{12},3.86,47.74,0
Section-{12},5.47,39.59,0
Section-{12},6.22,39.55,0
Section-{12},0.91,37.19,0
Section-{12},3.62,38.53,0
Section-{12},4.09,37.54,0
Section-{12},3.74,37.51,0
Section-{12},0.24,37.23,0
Section-{12},3.9,37.74,0
Section-{12},3.86,50.7,0
Section-{12},9.17,38.77,0
Section-{12},6.69,39.63,0
Section-{12},4.45,37.69,0
Section-{12},10.04,38.71,0
Section-{12},3.82,38.47,0
Section-{12},7.01,39.58,0
Section-{12},9.37,38.75,0
Section-{12},6.93,39.61,0
Section-{12},8.7,38.73,0
Section-{12},3.86,48.81,0
Section-{12},0.51,37.15,0
Section-{12},7.32,39.56,0
Section-{12},10.35,38.72,0
Section-{12},9.06,38.79,0
Section-{12},3.86,37.86,0
Section-{12},3.9,38.25,0
Section-{12},14.06,41.66,0
Section-{12},12.99,39.78,0
Section-{12},11.93,39.1,0
Section-{12},3.86,49.32,0
Section-{12},10.51,38.75,0
Section-{12},7.2,39.53,0
Section-{12},3.86,50.2,0
Section-{12},8.5,38.98,0
Section-{12},10.91,38.76,0
Section-{12},3.86,47.93,0
Section-{12},4.69,37.67,0
Section-{12},3.82,50.85,0
Section-{12},4.09,37.72,0
Section-{12},3.9,38.07,0
Section-{12},10.79,38.77,0
Section-{12},12.8,39.65,0
Section-{12},11.02,38.78,0
Section-{12},3.86,48.32,0
Section-{12},8.35,38.82,0
Section-{12},3.9,50.01,0
Section-{12},4.76,39.2,0
Section-{12},11.61,38.97,0
Section-{12},3.86,49.12,0
Section-{12},3.86,49.5,0
Section-{12},4.72,48.36,0
Section-{12},12.36,39.32,0
Section-{12},3.82,51.04,0
Section-{12},4.25,37.7,0
Section-{12},12.56,39.48,0
Section-{12},11.77,38.99,0
Section-{12},11.3,38.85,0
Section-{12},3.86,49,0
Section-{12},7.87,39.25,0
Section-{12},8.86,38.86,0
Section-{12},10.28,38.69,0
Section-{12},9.57,38.73,0
Section-{12},11.18,38.77,0
Section-{12},8.94,38.82,0
Section-{12},0,37.25,0
Section-{12},3.9,50.44,0
Section-{12},7.52,39.48,0
Section-{12},9.92,38.69,0
Section-{12},11.46,38.88,0
Section-{12},7.6,39.39,0
Section-{12},7.64,39.13,0
Section-{12},12.13,39.23,0
Section-{12},12.95,39.97,0
Section-{12},7.72,39.42,0
Section-{12},58.86,59.62,0
Section-{12},59.88,58.21,0
Section-{12},60.91,57.28,0
Section-{12},59.96,58.09,0
Section-{12},58.62,60.04,0
Section-{12},57.83,62.66,0
Section-{12},61.1,57.12,0
Section-{12},58.07,61.4,0
Section-{12},60.67,57.47,0
Section-{12},58.9,59.48,0
Section-{12},59.29,58.97,0
Section-{12},57.91,65.15,0
Section-{12},58.66,59.92,0
Section-{12},59.41,58.75,0
Section-{12},57.87,64.75,0
Section-{12},58.74,59.83,0
Section-{12},58.39,66.72,0
Section-{12},57.87,62.39,0
Section-{12},60.51,57.55,0
Section-{12},57.8,64.08,0
Section-{12},57.99,61.73,0
Section-{12},60.08,57.93,0
Section-{12},57.76,63.72,0
Section-{12},58.98,59.31,0
Section-{12},58.11,61.33,0
Section-{12},57.83,64.51,0
Section-{12},60.04,58,0
Section-{12},57.91,64.96,0
Section-{12},61.26,56.99,0
Section-{12},58.9,67.78,0
Section-{12},58.19,61.07,0
Section-{12},61.18,57.02,0
Section-{12},58.35,60.57,0
Section-{12},59.13,59.13,0
Section-{12},59.13,68.28,0
Section-{12},57.8,63.55,0
Section-{12},58.23,66.34,0
Section-{12},58.27,60.79,0
Section-{12},59.65,58.42,0
Section-{12},57.8,63.16,0
Section-{12},58.31,60.71,0
Section-{12},57.8,63.89,0
Section-{12},58.54,60.13,0
Section-{12},60.2,57.87,0
Section-{12},59.61,58.49,0
Section-{12},57.8,64.31,0
Section-{12},57.91,62.25,0
Section-{12},60.75,57.39,0
Section-{12},58.98,67.9,0
Section-{12},61.61,56.75,0
Section-{12},59.76,58.25,0
Section-{12},59.53,58.6,0
Section-{12},58.46,60.36,0
Section-{12},58.94,59.4,0
Section-{12},58.07,65.76,0
Section-{12},57.99,61.85,0
Section-{12},61.5,56.81,0
Section-{12},59.06,59.23,0
Section-{12},57.87,62.63,0
Section-{12},58.66,67.26,0
Section-{12},58.5,60.21,0
Section-{12},57.91,62.13,0
Section-{12},60.55,57.52,0
Section-{12},61.69,56.73,0
Section-{12},58.03,61.58,0
Section-{12},57.95,65.43,0
Section-{12},57.76,63.35,0
Section-{12},58.11,66,0
Section-{12},58.23,60.97,0
Section-{12},60.35,57.71,0
Section-{12},60.83,57.3,0
Section-{12},58.43,60.5,0
Section-{12},57.87,64.71,0
Section-{12},57.8,62.85,0
Section-{12},59.72,58.33,0
Section-{12},57.76,63.65,0
Section-{12},61.97,56.53,0
Section-{12},62.95,56.08,0
Section-{12},63.5,55.92,0
Section-{12},64.65,55.67,0
Section-{12},66.22,55.62,0
Section-{12},70.2,56.89,0
Section-{12},68.82,56.2,0
Section-{12},66.65,55.62,0
Section-{12},63.62,55.87,0
Section-{12},66.38,55.63,0
Section-{12},64.29,55.73,0
Section-{12},67.44,55.79,0
Section-{12},65.55,55.63,0
Section-{12},62.09,56.53,0
Section-{12},62.48,56.3,0
Section-{12},68.62,56.12,0
Section-{12},70.04,56.81,0
Section-{12},70.43,57.05,0
Section-{12},64.21,55.75,0
Section-{12},68.11,55.96,0
Section-{12},69.49,56.53,0
Section-{12},63.98,55.82,0
Section-{12},62.24,56.42,0
Section-{12},66.85,55.68,0
Section-{12},62.76,56.16,0
Section-{12},70.59,57.07,0
Section-{12},65.04,55.62,0
Section-{12},63.11,56.04,0
Section-{12},67.6,55.82,0
Section-{12},63.19,56.02,0
Section-{12},66.97,55.69,0
Section-{12},64.88,55.66,0
Section-{12},68.46,56.06,0
Section-{12},69.33,56.45,0
Section-{12},68.27,55.94,0
Section-{12},65.98,55.59,0
Section-{12},69.8,56.7,0
Section-{12},64.53,55.7,0
Section-{12},66.06,55.61,0
Section-{12},67.13,55.72,0
Section-{12},62.87,56.12,0
,,,
Section-{13},8.39,39.81,0
Section-{13},5.55,45.08,0
Section-{13},9.29,39.63,0
Section-{13},5.39,43.88,0
Section-{13},8.94,39.68,0
Section-{13},7.95,39.99,0
Section-{13},7.76,40.1,0
Section-{13},6.02,41.72,0
Section-{13},6.57,40.97,0
Section-{13},6.93,40.63,0
Section-{13},5.87,41.95,0
Section-{13},5.55,42.64,0
Section-{13},7.48,40.26,0
Section-{13},5.43,44.58,0
Section-{13},7.01,40.61,0
Section-{13},5.75,42.26,0
Section-{13},5.39,43.4,0
Section-{13},8.7,39.51,0
Section-{13},10.47,39.68,0
Section-{13},5.39,44.34,0
Section-{13},8.35,39.85,0
Section-{13},6.22,41.41,0
Section-{13},6.1,41.65,0
Section-{13},6.54,41.03,0
Section-{13},10.31,39.64,0
Section-{13},9.09,39.67,0
Section-{13},10.16,39.65,0
Section-{13},5.39,44.03,0
Section-{13},11.73,40.07,0
Section-{13},5.47,44.79,0
Section-{13},7.6,40.16,0
Section-{13},6.65,40.95,0
Section-{13},12.05,40.26,0
Section-{13},7.28,40.36,0
Section-{13},10.71,39.72,0
Section-{13},9.06,39.5,0
Section-{13},9.49,39.65,0
Section-{13},9.72,39.46,0
Section-{13},6.3,41.32,0
Section-{13},12.44,40.74,0
Section-{13},5.67,42.35,0
Section-{13},6.22,41.49,0
Section-{13},7.83,40.07,0
Section-{13},13.11,41.58,0
Section-{13},5.43,44.5,0
Section-{13},6.46,41.08,0
Section-{13},5.43,43.14,0
Section-{13},11.89,40.19,0
Section-{13},5.91,41.87,0
Section-{13},6.81,40.79,0
Section-{13},12.8,41.11,0
Section-{13},5.75,42.18,0
Section-{13},5.39,43.66,0
Section-{13},11.57,40.05,0
Section-{13},9.65,39.61,0
Section-{13},8.15,39.92,0
Section-{13},7.44,40.28,0
Section-{13},5.98,41.78,0
Section-{13},8.03,39.92,0
Section-{13},5.43,43.29,0
Section-{13},8.98,39.68,0
Section-{13},5.31,42.33,0
Section-{13},5.98,41.17,0
Section-{13},6.34,40.79,0
Section-{13},12.64,40.62,0
Section-{13},5.39,43.59,0
Section-{13},9.13,39.64,0
Section-{13},11.26,39.9,0
Section-{13},6.69,40.87,0
Section-{13},7.05,40.54,0
Section-{13},9.88,39.62,0
Section-{13},9.41,39.45,0
Section-{13},5.47,44.86,0
Section-{13},5.39,43.51,0
Section-{13},8.62,39.79,0
Section-{13},8.78,39.72,0
Section-{13},6.89,40.7,0
Section-{13},11.14,39.82,0
Section-{13},6.34,41.24,0
Section-{13},7.2,40.46,0
Section-{13},12.52,40.59,0
Section-{13},5.51,42.93,0
Section-{13},5.39,44.14,0
Section-{13},58.43,59.8,0
Section-{13},58.43,66.52,0
Section-{13},58.31,60.05,0
Section-{13},58.82,67.28,0
Section-{13},59.13,67.96,0
Section-{13},58.15,65.9,0
Section-{13},61.61,56.3,0
Section-{13},6.5,52.52,0
Section-{13},58.23,60.26,0
Section-{13},60.2,57.34,0
Section-{13},58.98,67.67,0
Section-{13},57.99,61.02,0
Section-{13},8.78,52.9,0
Section-{13},58.15,60.4,0
Section-{13},6.54,52.45,0
Section-{13},57.99,60.87,0
Section-{13},57.68,63.52,0
Section-{13},8.03,52.57,0
Section-{13},10.67,53.67,0
Section-{13},59.84,57.73,0
Section-{13},58.82,59.04,0
Section-{13},58.66,59.36,0
Section-{13},58.86,58.98,0
Section-{13},61.81,56.18,0
Section-{13},8.43,52.74,0
Section-{13},57.8,61.9,0
Section-{13},57.68,63.18,0
Section-{13},61.97,56.1,0
Section-{13},9.65,53.24,0
Section-{13},59.02,67.94,0
Section-{13},57.72,62.31,0
Section-{13},7.01,52.14,0
Section-{13},57.72,63.71,0
Section-{13},58.31,66.28,0
Section-{13},8.9,52.91,0
Section-{13},10.2,53.44,0
Section-{13},57.72,64.06,0
Section-{13},57.68,62.99,0
Section-{13},58.23,66.11,0
Section-{13},60.55,57.06,0
Section-{13},57.72,62.54,0
Section-{13},57.76,64.33,0
Section-{13},11.26,53.92,0
Section-{13},57.87,64.98,0
Section-{13},57.87,61.69,0
Section-{13},8.58,52.8,0
Section-{13},9.53,53.17,0
Section-{13},61.73,56.21,0
Section-{13},60.43,57.2,0
Section-{13},57.91,61.38,0
Section-{13},57.91,61.16,0
Section-{13},58.03,65.58,0
Section-{13},11.38,53.95,0
Section-{13},58.74,66.56,0
Section-{13},58.27,60.24,0
Section-{13},59.92,57.63,0
Section-{13},7.44,52.32,0
Section-{13},6.69,52.1,0
Section-{13},59.45,58.19,0
Section-{13},60.31,57.25,0
Section-{13},57.76,62.16,0
Section-{13},9.17,53.05,0
Section-{13},59.33,58.28,0
Section-{13},58.03,60.76,0
Section-{13},6.89,52.08,0
Section-{13},57.72,63.34,0
Section-{13},58.5,66.7,0
Section-{13},10.55,53.6,0
Section-{13},58.78,59.18,0
Section-{13},59.09,58.63,0
Section-{13},57.72,62.19,0
Section-{13},57.72,63.68,0
Section-{13},61.18,56.57,0
Section-{13},59.17,58.53,0
Section-{13},10.35,53.55,0
Section-{13},60.87,56.82,0
Section-{13},9.37,53.1,0
Section-{13},61.93,56.13,0
Section-{13},59.96,57.61,0
Section-{13},10.12,53.46,0
Section-{13},57.68,63.1,0
Section-{13},57.68,63.83,0
Section-{13},59.21,58.46,0
Section-{13},7.6,52.39,0
Section-{13},7.24,52.24,0
Section-{13},58.98,58.79,0
Section-{13},61.34,56.48,0
Section-{13},57.83,61.45,0
Section-{13},7.87,52.53,0
Section-{13},57.83,64.7,0
Section-{13},57.8,61.83,0
Section-{13},58.07,60.62,0
Section-{13},8.31,52.66,0
Section-{13},58.78,59.07,0
Section-{13},61.38,56.45,0
Section-{13},58.43,59.89,0
Section-{13},10.94,53.76,0
Section-{13},59.49,58.12,0
Section-{13},60.12,57.45,0
Section-{13},8.19,52.64,0
Section-{13},58.15,60.52,0
Section-{13},57.68,62.8,0
Section-{13},60.35,57.22,0
Section-{13},58.58,59.49,0
Section-{13},58.58,59.57,0
Section-{13},11.14,53.84,0
Section-{13},60.71,56.95,0
Section-{13},7.76,52.46,0
Section-{13},6.34,52.65,0
Section-{13},59.61,58,0
Section-{13},57.76,64.42,0
Section-{13},59.65,57.97,0
Section-{13},61.57,56.34,0
Section-{13},7.44,52.35,0
Section-{13},6.57,52.28,0
Section-{13},57.91,65.22,0
Section-{13},63.86,55.38,0
Section-{13},67.4,55.37,0
Section-{13},65.59,55.19,0
Section-{13},62.95,55.67,0
Section-{13},62.76,55.74,0
Section-{13},65.39,55.2,0
Section-{13},66.85,55.28,0
Section-{13},65.24,55.21,0
Section-{13},62.68,55.78,0
Section-{13},69.84,56.31,0
Section-{13},68.98,55.88,0
Section-{13},64.65,55.25,0
Section-{13},62.36,55.9,0
Section-{13},66.46,55.24,0
Section-{13},68.27,55.6,0
Section-{13},63.98,55.36,0
Section-{13},64.88,55.22,0
Section-{13},67.76,55.43,0
Section-{13},69.17,55.99,0
Section-{13},70.35,56.66,0
Section-{13},67.28,55.34,0
Section-{13},66.22,55.19,0
Section-{13},64.17,55.32,0
Section-{13},62.13,55.98,0
Section-{13},63.82,55.4,0
Section-{13},70.08,56.46,0
Section-{13},68.15,55.58,0
Section-{13},68.43,55.65,0
Section-{13},64.53,55.28,0
Section-{13},66.97,55.28,0
Section-{13},66.54,55.21,0
Section-{13},62.48,55.85,0
Section-{13},70.47,56.72,0
Section-{13},66.1,55.18,0
Section-{13},65.47,55.17,0
Section-{13},63.15,55.59,0
Section-{13},68.82,55.86,0
Section-{13},64.41,55.28,0
Section-{13},69.68,56.24,0
Section-{13},63.43,55.53,0
Section-{13},67.64,55.41,0
Section-{13},63.66,55.45,0
Section-{13},67.87,55.49,0
Section-{13},64.33,55.32,0
Section-{13},65.75,55.19,0
Section-{13},65.87,55.16,0
,,,
Section-{14},58.07,60.02,0
Section-{14},7.28,40.91,0
Section-{14},6.5,41.57,0
Section-{14},59.72,57.36,0
Section-{14},9.13,40.12,0
Section-{14},9.76,54.35,0
Section-{14},8.94,40.32,0
Section-{14},57.52,62.35,0
Section-{14},5.31,43.75,0
Section-{14},7.8,53.51,0
Section-{14},58.27,59.49,0
Section-{14},57.95,60.39,0
Section-{14},58.58,58.89,0
Section-{14},7.72,40.7,0
Section-{14},61.97,55.75,0
Section-{14},5.39,43.39,0
Section-{14},11.85,40.91,0
Section-{14},5.47,46.03,0
Section-{14},11.22,40.6,0
Section-{14},5.24,44.81,0
Section-{14},59.96,57.21,0
Section-{14},5.87,42.41,0
Section-{14},57.87,65.32,0
Section-{14},5.59,42.2,0
Section-{14},58.03,60.06,0
Section-{14},59.45,57.76,0
Section-{14},6.97,41.14,0
Section-{14},7.24,53.25,0
Section-{14},57.83,60.81,0
Section-{14},58.78,58.59,0
Section-{14},9.21,40.29,0
Section-{14},8.27,40.48,0
Section-{14},7.83,40.44,0
Section-{14},61.57,55.95,0
Section-{14},8.5,40.4,0
Section-{14},12.13,41.13,0
Section-{14},59.65,57.46,0
Section-{14},57.52,62.65,0
Section-{14},60.35,56.78,0
Section-{14},6.22,52.92,0
Section-{14},61.3,56.1,0
Section-{14},57.56,61.9,0
Section-{14},57.87,60.67,0
Section-{14},5.31,45.17,0
Section-{14},61.1,56.25,0
Section-{14},7.87,53.54,0
Section-{14},7.24,40.94,0
Section-{14},6.61,41.45,0
Section-{14},8.11,40.55,0
Section-{14},57.52,62.88,0
Section-{14},58.7,58.77,0
Section-{14},61.06,56.29,0
Section-{14},58.39,59.32,0
Section-{14},5.43,43.33,0
Section-{14},10.08,40.29,0
Section-{14},5.39,43.68,0
Section-{14},8.78,40.33,0
Section-{14},57.72,64.72,0
Section-{14},57.56,63.71,0
Section-{14},7.05,41.11,0
Section-{14},58.82,58.46,0
Section-{14},5.94,53.54,0
Section-{14},10.98,54.9,0
Section-{14},6.77,41.36,0
Section-{14},57.72,61.17,0
Section-{14},5.47,43.23,0
Section-{14},59.29,57.9,0
Section-{14},58.94,58.28,0
Section-{14},57.72,61.28,0
Section-{14},8.46,40.48,0
Section-{14},59.02,58.26,0
Section-{14},11.3,55.03,0
Section-{14},7.32,53.26,0
Section-{14},58.46,66.74,0
Section-{14},9.57,54.26,0
Section-{14},61.69,55.9,0
Section-{14},57.52,63.37,0
Section-{14},5.35,45.62,0
Section-{14},61.77,55.84,0
Section-{14},11.69,40.88,0
Section-{14},61.54,55.99,0
Section-{14},9.84,40.28,0
Section-{14},8.62,40.35,0
Section-{14},7.05,53.13,0
Section-{14},6.06,53.82,0
Section-{14},58.11,59.76,0
Section-{14},57.91,60.46,0
Section-{14},7.6,40.75,0
Section-{14},61.42,56.09,0
Section-{14},57.56,63.49,0
Section-{14},60.08,57.07,0
Section-{14},60.43,56.73,0
Section-{14},6.18,41.98,0
Section-{14},7.91,40.59,0
Section-{14},6.06,42.11,0
Section-{14},6.34,41.76,0
Section-{14},11.73,40.85,0
Section-{14},57.99,60.24,0
Section-{14},5.51,43.12,0
Section-{14},7.44,40.84,0
Section-{14},9.02,54.04,0
Section-{14},6.22,41.88,0
Section-{14},8.31,40.45,0
Section-{14},9.69,54.32,0
Section-{14},58.23,59.63,0
Section-{14},9.92,54.41,0
Section-{14},7.13,41.06,0
Section-{14},9.49,54.25,0
Section-{14},8.66,53.89,0
Section-{14},5.28,45.05,0
Section-{14},57.68,61.43,0
Section-{14},10.83,40.49,0
Section-{14},59.45,57.68,0
Section-{14},8.82,53.92,0
Section-{14},8.94,53.94,0
Section-{14},60.24,56.9,0
Section-{14},5.75,42.61,0
Section-{14},6.14,53.13,0
Section-{14},60.98,56.32,0
Section-{14},57.64,61.49,0
Section-{14},61.26,56.17,0
Section-{14},7.95,53.55,0
Section-{14},12.44,41.3,0
Section-{14},6.89,40.93,0
Section-{14},11.06,40.54,0
Section-{14},11.61,40.79,0
Section-{14},8.43,53.76,0
Section-{14},57.76,60.96,0
Section-{14},7.8,40.71,0
Section-{14},5.24,44.3,0
Section-{14},9.45,40.13,0
Section-{14},11.06,40.57,0
Section-{14},9.76,40.13,0
Section-{14},6.54,41.54,0
Section-{14},11.1,54.92,0
Section-{14},6.81,53.04,0
Section-{14},5.28,44.23,0
Section-{14},5.28,44.15,0
Section-{14},9.33,40.29,0
Section-{14},6.18,41.91,0
Section-{14},5.24,44.6,0
Section-{14},58.23,66.24,0
Section-{14},9.13,40.32,0
Section-{14},7.68,53.41,0
Section-{14},10.51,54.65,0
Section-{14},57.56,64.02,0
Section-{14},57.52,63.25,0
Section-{14},57.56,62.25,0
Section-{14},9.53,40.29,0
Section-{14},6.06,53.34,0
Section-{14},58.43,59.25,0
Section-{14},7.56,40.78,0
Section-{14},11.38,40.7,0
Section-{14},57.52,62.46,0
Section-{14},57.56,62.13,0
Section-{14},5.24,44.41,0
Section-{14},9.09,40.32,0
Section-{14},59.92,57.24,0
Section-{14},11.5,55.08,0
Section-{14},6.02,42.18,0
Section-{14},9.37,54.14,0
Section-{14},58.62,67.1,0
Section-{14},57.52,63.78,0
Section-{14},6.65,53.02,0
Section-{14},57.64,64.56,0
Section-{14},59.8,57.29,0
Section-{14},10.87,54.83,0
Section-{14},57.91,65.48,0
Section-{14},12.32,41.24,0
Section-{14},5.39,43.54,0
Section-{14},9.49,40.28,0
Section-{14},57.64,61.68,0
Section-{14},57.64,64.33,0
Section-{14},5.24,44.94,0
Section-{14},7.44,53.33,0
Section-{14},60.83,56.44,0
Section-{14},60.63,56.6,0
Section-{14},9.29,54.16,0
Section-{14},5.67,42.78,0
Section-{14},60.04,57.11,0
Section-{14},10.12,54.52,0
Section-{14},6.89,41.24,0
Section-{14},11.38,55.06,0
Section-{14},6.93,53.07,0
Section-{14},57.76,61.02,0
Section-{14},57.8,60.88,0
Section-{14},10.71,40.44,0
Section-{14},5.59,42.94,0
Section-{14},8.07,53.61,0
Section-{14},6.1,53.17,0
Section-{14},8.78,40.12,0
Section-{14},58.66,58.84,0
Section-{14},58.43,59.18,0
Section-{14},57.64,64.41,0
Section-{14},12.56,41.36,0
Section-{14},58.54,59.02,0
Section-{14},57.8,64.99,0
Section-{14},57.48,63.06,0
Section-{14},5.28,44,0
Section-{14},58.03,65.79,0
